REAL - Entrada,REAL - Saída,tpv_usina,cum_avg
2021-08-09,2021-08-09 21:30:00,9.879999999999999,4.100655677655678
2021-08-09,2021-08-09 22:00:00,8.03,4.314705467372134
2021-08-09,2021-08-09 22:30:00,6.09,4.447394557823129
2021-08-09,2021-08-09 23:00:00,6.153333333333333,4.504036124794745
2021-08-09,2021-08-09 23:30:00,7.593333333333334,4.559012698412698
2021-08-09,2021-08-10 00:00:00,9.51,4.6568940092165905
2021-08-09,2021-08-10 00:30:00,9.56,4.808553571428571
2021-08-09,2021-08-10 01:00:00,7.26,4.952536796536797
2021-08-09,2021-08-10 01:30:00,6.32,5.020403361344538
2021-08-09,2021-08-10 02:00:00,9.376000000000001,5.057534693877551
2021-08-09,2021-08-10 02:30:00,7.745,5.177492063492064
2021-08-09,2021-08-10 03:00:00,10.285,5.24688416988417
2021-08-09,2021-08-10 03:30:00,13.24,5.379466165413534
2021-08-10,2021-08-10 08:00:00,3.105714285714286,3.1057142857142854
2021-08-10,2021-08-10 08:30:00,3.263333333333333,3.1057142857142854
2021-08-10,2021-08-10 09:00:00,3.111666666666667,3.1845238095238093
2021-08-10,2021-08-10 09:30:00,3.1214285714285714,3.160238095238095
2021-08-10,2021-08-10 10:00:00,2.6833333333333336,3.150535714285714
2021-08-10,2021-08-10 10:30:00,3.135,3.057095238095238
2021-08-10,2021-08-10 11:00:00,3.5075000000000003,3.070079365079365
2021-08-10,2021-08-10 11:30:00,3.6216666666666666,3.1325680272108842
2021-08-10,2021-08-10 12:00:00,3.275,3.1937053571428575
2021-08-10,2021-08-10 12:30:00,5.066666666666666,3.2027380952380953
2021-08-10,2021-08-10 13:00:00,3.295,3.3891309523809525
2021-08-10,2021-08-10 13:30:00,3.27,3.3805735930735925
2021-08-10,2021-08-10 14:00:00,3.677142857142857,3.3713591269841268
2021-08-10,2021-08-10 14:30:00,3.855,3.3948809523809524
2021-08-10,2021-08-10 15:30:00,4.3566666666666665,3.4277465986394557
2021-08-10,2021-08-10 16:00:00,6.48,3.4896746031746035
2021-08-10,2021-08-10 16:30:00,2.665,3.6765699404761905
2021-08-10,2021-08-10 17:00:00,2.32,3.617065826330532
2021-08-10,2021-08-10 17:30:00,2.983333333333333,3.5450066137566134
2021-08-10,2021-08-10 18:00:00,3.725,3.515444862155389
2021-08-10,2021-08-10 18:30:00,4.65,3.5259226190476185
2021-08-10,2021-08-10 19:00:00,4.056666666666667,3.5794501133786847
2021-08-10,2021-08-10 19:30:00,4.305,3.601141774891775
2021-08-10,2021-08-10 20:00:00,3.25,3.6317443064182195
2021-08-10,2021-08-10 20:30:00,4.396,3.615838293650794
2021-08-10,2021-08-10 21:00:00,4.48,3.6470447619047617
2021-08-10,2021-08-10 21:30:00,4.6257142857142854,3.679081501831502
2021-08-10,2021-08-10 22:00:00,4.475,3.714141975308642
2021-08-10,2021-08-10 22:30:00,7.94,3.741315476190476
2021-08-10,2021-08-10 23:00:00,7.15,3.886097701149425
2021-08-10,2021-08-11 00:00:00,7.01,3.994894444444444
2021-08-10,2021-08-11 00:30:00,6.43,4.092155913978495
2021-08-10,2021-08-11 01:00:00,8.46,4.165213541666667
2021-08-10,2021-08-11 01:30:00,7.62,4.295358585858586
2021-08-11,2021-08-11 07:00:00,2.255,2.255
2021-08-11,2021-08-11 07:30:00,2.37,2.255
2021-08-11,2021-08-11 08:00:00,2.4050000000000002,2.3125
2021-08-11,2021-08-11 08:30:00,2.482,2.3433333333333333
2021-08-11,2021-08-11 09:00:00,3.3125,2.378
2021-08-11,2021-08-11 09:30:00,2.7275,2.5649
2021-08-11,2021-08-11 10:00:00,3.098333333333333,2.592
2021-08-11,2021-08-11 10:30:00,3.66,2.664333333333333
2021-08-11,2021-08-11 11:00:00,4.3133333333333335,2.7887916666666666
2021-08-11,2021-08-11 11:30:00,5.69,2.9581851851851853
2021-08-11,2021-08-11 12:00:00,4.0842857142857145,3.231366666666667
2021-08-11,2021-08-11 12:30:00,4.22,3.308904761904762
2021-08-11,2021-08-11 13:00:00,3.1533333333333338,3.3848293650793653
2021-08-11,2021-08-11 13:30:00,7.385,3.3670219780219783
2021-08-11,2021-08-11 14:00:00,1.3375,3.6540204081632655
2021-08-11,2021-08-11 14:30:00,1.8266666666666664,3.4995857142857143
2021-08-11,2021-08-11 15:00:00,7.48,3.3950282738095234
2021-08-11,2021-08-11 15:30:00,4.16,3.6353207282913163
2021-08-11,2021-08-11 16:00:00,3.555,3.6644695767195765
2021-08-11,2021-08-11 16:30:00,3.55,3.6587080200501254
2021-08-11,2021-08-11 17:00:00,2.88,3.6532726190476197
2021-08-11,2021-08-11 17:30:00,4.006666666666667,3.616450113378685
2021-08-11,2021-08-11 18:00:00,5.3933333333333335,3.6341872294372295
2021-08-11,2021-08-11 18:30:00,4.28,3.7106718426501035
2021-08-11,2021-08-11 19:00:00,5.8125,3.734393849206349
2021-08-11,2021-08-11 19:30:00,4.411428571428572,3.8175180952380954
2021-08-11,2021-08-11 20:00:00,4.081666666666666,3.840360805860806
2021-08-11,2021-08-11 20:30:00,5.08,3.8492980599647266
2021-08-11,2021-08-11 21:00:00,4.504,3.893251700680272
2021-08-11,2021-08-11 21:30:00,4.384,3.9143119868637113
2021-08-11,2021-08-11 22:00:00,3.76,3.929968253968254
2021-08-11,2021-08-11 22:30:00,4.01,3.924485407066052
2021-08-11,2021-08-12 00:00:00,16.03,3.9271577380952385
2021-08-11,2021-08-12 00:30:00,9.93,4.293910533910534
2021-08-12,2021-08-12 07:00:00,1.99,1.9899999999999998
2021-08-12,2021-08-12 07:30:00,2.27,1.9899999999999998
2021-08-12,2021-08-12 08:00:00,2.9050000000000002,2.1300000000000003
2021-08-12,2021-08-12 08:30:00,2.1375,2.388333333333333
2021-08-12,2021-08-12 09:00:00,1.3033333333333335,2.3256250000000005
2021-08-12,2021-08-12 09:30:00,2.605,2.1211666666666664
2021-08-12,2021-08-12 10:00:00,3.19,2.201805555555556
2021-08-12,2021-08-12 10:30:00,3.1799999999999997,2.3429761904761905
2021-08-12,2021-08-12 11:00:00,2.695,2.447604166666667
2021-08-12,2021-08-12 11:30:00,5.83,2.4750925925925924
2021-08-12,2021-08-12 12:00:00,2.6471428571428572,2.810583333333333
2021-08-12,2021-08-12 12:30:00,3.7775,2.7957251082251084
2021-08-12,2021-08-12 13:00:00,5.35,2.877539682539682
2021-08-12,2021-08-12 13:30:00,1.72,3.067728937728938
2021-08-12,2021-08-12 14:30:00,4.5825,2.9714625850340135
2021-08-12,2021-08-12 15:00:00,2.745,3.0788650793650794
2021-08-12,2021-08-12 15:30:00,6.4,3.057998511904762
2021-08-12,2021-08-12 16:00:00,5.3914285714285715,3.2545868347338938
2021-08-12,2021-08-12 16:30:00,4.593333333333334,3.3733002645502648
2021-08-12,2021-08-12 17:00:00,10.71,3.4375125313283212
2021-08-12,2021-08-12 17:30:00,3.34,3.801136904761905
2021-08-12,2021-08-12 18:00:00,4.187142857142857,3.7791780045351477
2021-08-12,2021-08-12 18:30:00,3.412,3.797721861471861
2021-08-12,2021-08-12 19:00:00,8.520000000000001,3.7809513457556934
2021-08-12,2021-08-12 19:30:00,4.22,3.9784117063492066
2021-08-12,2021-08-12 20:00:00,1.75,3.9880752380952385
2021-08-12,2021-08-12 20:30:00,3.54,3.901995421245421
2021-08-12,2021-08-12 21:00:00,9.38,3.8885881834215175
2021-08-12,2021-08-12 21:30:00,5.575,4.0847100340136056
2021-08-13,2021-08-13 07:30:00,2.3,2.3
2021-08-13,2021-08-13 08:00:00,2.716,2.3
2021-08-13,2021-08-13 08:30:00,2.63375,2.508
2021-08-13,2021-08-13 09:00:00,1.6475,2.549916666666667
2021-08-13,2021-08-13 09:30:00,2.4475000000000002,2.3243125
2021-08-13,2021-08-13 10:00:00,4.38,2.34895
2021-08-13,2021-08-13 10:30:00,2.8525,2.6874583333333337
2021-08-13,2021-08-13 11:00:00,2.71,2.711035714285714
2021-08-13,2021-08-13 11:30:00,2.225,2.71090625
2021-08-13,2021-08-13 12:00:00,3.6900000000000004,2.6569166666666666
2021-08-13,2021-08-13 12:30:00,1.92,2.7602249999999997
2021-08-13,2021-08-13 13:00:00,3.85,2.683840909090909
2021-08-13,2021-08-13 13:30:00,2.864,2.7810208333333333
2021-08-13,2021-08-13 14:00:00,4.776,2.787403846153846
2021-08-13,2021-08-13 14:30:00,3.53,2.9294464285714286
2021-08-13,2021-08-13 15:00:00,4.36,2.9694833333333337
2021-08-13,2021-08-13 15:30:00,4.63,3.0563906249999997
2021-08-13,2021-08-13 16:00:00,4.205,3.1489558823529413
2021-08-13,2021-08-13 16:30:00,3.854,3.207625
2021-08-13,2021-08-13 17:00:00,2.9633333333333334,3.241644736842106
2021-08-13,2021-08-13 17:30:00,4.18,3.227729166666667
2021-08-13,2021-08-13 18:00:00,4.325,3.273075396825397
2021-08-13,2021-08-13 18:30:00,4.454,3.3208901515151514
2021-08-13,2021-08-13 19:00:00,4.2325,3.3701557971014493
2021-08-13,2021-08-13 19:30:00,4.1725,3.4060868055555553
2021-08-13,2021-08-13 20:00:00,5.235,3.4367433333333333
2021-08-13,2021-08-13 20:30:00,4.183333333333334,3.505907051282051
2021-08-13,2021-08-13 21:00:00,4.332,3.530996913580247
2021-08-13,2021-08-13 21:30:00,2.73,3.5596041666666665
2021-08-13,2021-08-13 22:00:00,6.58,3.5309971264367817
2021-08-13,2021-08-13 22:30:00,7.06,3.6326305555555556
2021-08-13,2021-08-13 23:00:00,5.82,3.7431908602150537
2021-08-13,2021-08-14 00:00:00,6.36,3.8080911458333335
2021-08-13,2021-08-14 01:00:00,7.003333333333333,3.885421717171717
2021-08-13,2021-08-14 01:30:00,6.95,3.977125
2021-08-13,2021-08-14 05:00:00,17.9,4.0620642857142855
2021-08-14,2021-08-14 07:30:00,1.044,1.044
2021-08-14,2021-08-14 08:00:00,2.11,1.044
2021-08-14,2021-08-14 08:30:00,2.3833333333333333,1.5769999999999997
2021-08-14,2021-08-14 09:00:00,1.982,1.8457777777777775
2021-08-14,2021-08-14 09:30:00,2.8725,1.8798333333333335
2021-08-14,2021-08-14 10:00:00,2.23,2.0783666666666667
2021-08-14,2021-08-14 10:30:00,2.301428571428571,2.103638888888889
2021-08-14,2021-08-14 11:00:00,2.1449999999999996,2.1318945578231294
2021-08-14,2021-08-14 11:30:00,2.8200000000000003,2.133532738095238
2021-08-14,2021-08-14 12:00:00,2.781428571428571,2.2098068783068783
2021-08-14,2021-08-14 12:30:00,2.2466666666666666,2.2669690476190474
2021-08-14,2021-08-14 13:00:00,1.7575,2.2651233766233765
2021-08-14,2021-08-14 13:30:00,3.314,2.2228214285714283
2021-08-14,2021-08-14 14:00:00,3.0425,2.3067582417582417
2021-08-14,2021-08-14 14:30:00,3.5425,2.3593112244897965
2021-08-14,2021-08-14 15:30:00,6.555,2.438190476190476
2021-08-14,2021-08-14 16:00:00,5.25,2.695491071428571
2021-08-14,2021-08-14 16:30:00,6.43,2.8457563025210084
2021-08-14,2021-08-14 17:00:00,5.296,3.0448809523809524
2021-08-14,2021-08-14 17:30:00,4.616666666666666,3.163360902255639
2021-08-14,2021-08-14 18:00:00,5.94,3.2360261904761907
2021-08-14,2021-08-14 18:30:00,5.21,3.3647868480725625
2021-08-14,2021-08-14 19:00:00,7.64,3.4486601731601727
2021-08-14,2021-08-14 19:30:00,6.95,3.630892339544513
2021-08-14,2021-08-14 20:00:00,6.546666666666667,3.769188492063492
2021-08-14,2021-08-14 20:30:00,4.23,3.880287619047619
2021-08-14,2021-08-14 21:00:00,5.8675,3.893738095238095
2021-08-14,2021-08-14 21:30:00,6.73,3.9668403880070544
2021-08-16,2021-08-16 07:30:00,2.098333333333333,2.098333333333333
2021-08-16,2021-08-16 08:00:00,2.39,2.098333333333333
2021-08-16,2021-08-16 08:30:00,2.508,2.2441666666666666
2021-08-16,2021-08-16 09:00:00,2.6166666666666667,2.332111111111111
2021-08-16,2021-08-16 09:30:00,3.3899999999999997,2.40325
2021-08-16,2021-08-16 10:00:00,2.115,2.6006
2021-08-16,2021-08-16 10:30:00,3.838,2.5196666666666663
2021-08-16,2021-08-16 11:00:00,2.2114285714285713,2.7080000000000006
2021-08-16,2021-08-16 11:30:00,2.605,2.645928571428571
2021-08-16,2021-08-16 12:00:00,2.6416666666666666,2.6413809523809526
2021-08-16,2021-08-16 12:30:00,5.86,2.641409523809524
2021-08-16,2021-08-16 13:00:00,2.045,2.9340086580086577
2021-08-16,2021-08-16 13:30:00,2.98,2.8599246031746035
2021-08-16,2021-08-16 14:00:00,1.47,2.8691611721611725
2021-08-16,2021-08-16 14:30:00,3.21,2.769221088435374
2021-08-16,2021-08-16 15:00:00,2.41,2.7986063492063495
2021-08-16,2021-08-16 15:30:00,2.105,2.7743184523809528
2021-08-16,2021-08-16 16:00:00,3.06,2.7349467787114845
2021-08-16,2021-08-16 16:30:00,3.3000000000000003,2.7530052910052913
2021-08-16,2021-08-16 17:00:00,4.093333333333334,2.781794486215539
2021-08-16,2021-08-16 17:30:00,2.175,2.847371428571429
2021-08-16,2021-08-16 18:00:00,3.2675,2.815353741496599
2021-08-16,2021-08-16 18:30:00,3.9766666666666666,2.8359058441558442
2021-08-16,2021-08-16 19:00:00,3.67,2.88550414078675
2021-08-16,2021-08-16 19:30:00,5.37,2.918191468253968
2021-08-16,2021-08-16 20:00:00,3.31,3.0162638095238092
2021-08-16,2021-08-16 20:30:00,3.8049999999999997,3.0275613553113554
2021-08-16,2021-08-16 21:00:00,4.005,3.056355379188713
2021-08-16,2021-08-16 21:30:00,5.52,3.090235544217687
2021-08-16,2021-08-16 22:00:00,4.58,3.1740205254515597
2021-08-16,2021-08-16 22:30:00,4.78,3.2208865079365077
2021-08-17,2021-08-17 07:00:00,2.215,2.215
2021-08-17,2021-08-17 07:30:00,2.3533333333333335,2.215
2021-08-17,2021-08-17 08:00:00,2.9316666666666666,2.2841666666666667
2021-08-17,2021-08-17 08:30:00,2.716,2.5000000000000004
2021-08-17,2021-08-17 09:00:00,1.72,2.554
2021-08-17,2021-08-17 09:30:00,2.66,2.3872
2021-08-17,2021-08-17 10:00:00,2.748,2.4326666666666665
2021-08-17,2021-08-17 10:30:00,3.205,2.4777142857142858
2021-08-17,2021-08-17 11:00:00,1.698,2.568625
2021-08-17,2021-08-17 11:30:00,2.0033333333333334,2.471888888888889
2021-08-17,2021-08-17 12:00:00,3.7939999999999996,2.4250333333333334
2021-08-17,2021-08-17 12:30:00,3.322857142857143,2.5494848484848487
2021-08-17,2021-08-17 13:00:00,2.1759999999999997,2.6139325396825397
2021-08-17,2021-08-17 13:30:00,1.7966666666666669,2.5802454212454213
2021-08-17,2021-08-17 14:00:00,2.354,2.5242755102040815
2021-08-17,2021-08-17 14:30:00,2.76,2.51292380952381
2021-08-17,2021-08-17 15:00:00,1.105,2.5283660714285716
2021-08-17,2021-08-17 15:30:00,3.1333333333333333,2.444638655462185
2021-08-17,2021-08-17 16:00:00,1.9733333333333334,2.4828994708994707
2021-08-17,2021-08-17 16:30:00,7.1000000000000005,2.4560802005012534
2021-08-17,2021-08-17 17:00:00,2.6983333333333337,2.6882761904761905
2021-08-17,2021-08-17 17:30:00,3.215,2.6887551020408162
2021-08-17,2021-08-17 18:00:00,3.72,2.712675324675325
2021-08-17,2021-08-17 18:30:00,3.3875,2.756472049689441
2021-08-17,2021-08-17 19:00:00,3.84,2.782764880952381
2021-08-17,2021-08-17 19:30:00,3.63,2.8250542857142857
2021-08-17,2021-08-17 20:00:00,4.305,2.8560137362637366
2021-08-17,2021-08-17 21:00:00,2.67,2.9096798941798943
2021-08-17,2021-08-17 21:30:00,3.2750000000000004,2.9011198979591835
2021-08-17,2021-08-17 22:00:00,5.675000000000001,2.914012315270936
2021-08-17,2021-08-17 22:30:00,5.305,3.006045238095238
2021-08-17,2021-08-17 23:00:00,5.22,3.080205069124424
2021-08-17,2021-08-18 01:00:00,8.84,3.1470736607142857
2021-08-18,2021-08-18 07:00:00,2.06,2.0600000000000005
2021-08-18,2021-08-18 07:30:00,1.89,2.0600000000000005
2021-08-18,2021-08-18 08:00:00,2.7325,1.975
2021-08-18,2021-08-18 08:30:00,2.6325,2.2274999999999996
2021-08-18,2021-08-18 09:00:00,3.274285714285714,2.32875
2021-08-18,2021-08-18 10:00:00,3.7800000000000002,2.5178571428571423
2021-08-18,2021-08-18 10:30:00,4.516666666666667,2.728214285714286
2021-08-18,2021-08-18 11:00:00,3.0549999999999997,2.9837074829931973
2021-08-18,2021-08-18 11:30:00,4.426666666666667,2.9926190476190477
2021-08-18,2021-08-18 12:00:00,2.8666666666666667,3.151957671957672
2021-08-18,2021-08-18 12:30:00,2.535,3.1234285714285717
2021-08-18,2021-08-18 13:00:00,2.64,3.069935064935065
2021-08-18,2021-08-18 13:30:00,6.37,3.034107142857143
2021-08-18,2021-08-18 14:00:00,2.336,3.2907142857142855
2021-08-18,2021-08-18 14:30:00,2.0475,3.2225204081632652
2021-08-18,2021-08-18 15:30:00,7.4,3.1441857142857144
2021-08-18,2021-08-18 16:00:00,3.7525,3.4101741071428573
2021-08-18,2021-08-18 16:30:00,4.29,3.430310924369748
2021-08-18,2021-08-18 17:00:00,3.2566666666666664,3.478071428571428
2021-08-18,2021-08-18 17:30:00,3.56,3.4664185463659143
2021-08-18,2021-08-18 18:00:00,2.9524999999999997,3.471097619047619
2021-08-18,2021-08-18 18:30:00,3.758,3.4464024943310654
2021-08-18,2021-08-18 19:00:00,3.3049999999999997,3.460566017316017
2021-08-18,2021-08-18 19:30:00,2.77,3.453802277432712
2021-08-18,2021-08-18 20:00:00,7.36,3.4253105158730155
2021-08-18,2021-08-18 20:30:00,6.23,3.582698095238095
2021-08-18,2021-08-18 21:00:00,6.445,3.6845173992673996
2021-08-18,2021-08-18 21:30:00,6.032,3.786757495590829
2021-08-18,2021-08-18 22:00:00,6.605,3.8669447278911564
2021-08-18,2021-08-18 23:30:00,7.06,3.9613604269293923
2021-08-18,2021-08-19 00:00:00,8.52,4.064648412698412
2021-08-18,2021-08-19 01:00:00,8.01,4.208369431643626
2021-08-18,2021-08-19 02:00:00,9.28,4.327170386904762
2021-08-18,2021-08-19 03:30:00,12.37,4.477256132756132
2021-08-18,2021-08-19 04:00:00,12.06,4.709395658263305
2021-08-19,2021-08-19 07:00:00,2.4,2.4
2021-08-19,2021-08-19 07:30:00,2.763333333333333,2.4
2021-08-19,2021-08-19 08:00:00,2.8966666666666665,2.581666666666666
2021-08-19,2021-08-19 08:30:00,2.69125,2.686666666666666
2021-08-19,2021-08-19 09:00:00,3.65,2.6878124999999997
2021-08-19,2021-08-19 09:30:00,2.22,2.8802499999999998
2021-08-19,2021-08-19 10:00:00,2.6125,2.770208333333333
2021-08-19,2021-08-19 10:30:00,2.404,2.7476785714285716
2021-08-19,2021-08-19 11:00:00,2.505,2.70471875
2021-08-19,2021-08-19 11:30:00,1.3099999999999998,2.6825277777777776
2021-08-19,2021-08-19 12:00:00,1.86,2.545275
2021-08-19,2021-08-19 12:30:00,4.94,2.4829772727272723
2021-08-19,2021-08-19 13:00:00,2.08,2.6877291666666667
2021-08-19,2021-08-19 13:30:00,1.2149999999999999,2.6409807692307696
2021-08-19,2021-08-19 14:00:00,4.153333333333333,2.5391249999999994
2021-08-19,2021-08-19 15:00:00,3.82375,2.646738888888889
2021-08-19,2021-08-19 15:30:00,3.646666666666667,2.7203020833333333
2021-08-19,2021-08-19 16:00:00,2.885,2.7747941176470587
2021-08-19,2021-08-19 16:30:00,4.703333333333333,2.7809166666666667
2021-08-19,2021-08-19 17:00:00,3.8375,2.88209649122807
2021-08-19,2021-08-19 17:30:00,4.493333333333333,2.9298666666666664
2021-08-19,2021-08-19 18:00:00,5.41,3.00431746031746
2021-08-19,2021-08-19 19:00:00,7.746666666666666,3.1136666666666666
2021-08-19,2021-08-19 20:00:00,4.3125,3.315101449275362
2021-08-19,2021-08-19 20:30:00,6.64,3.356659722222222
2021-08-19,2021-08-19 21:00:00,7.080000000000001,3.4879933333333333
2021-08-19,2021-08-19 21:30:00,4.72,3.626147435897436
2021-08-19,2021-08-19 22:00:00,5.5075,3.6666604938271603
2021-08-19,2021-08-19 22:30:00,6.303333333333334,3.732404761904762
2021-08-19,2021-08-20 00:30:00,8.61,3.8210574712643677
2021-08-20,2021-08-20 07:00:00,2.12,2.12
2021-08-20,2021-08-20 07:30:00,2.625,2.12
2021-08-20,2021-08-20 08:00:00,2.793333333333333,2.3725
2021-08-20,2021-08-20 08:30:00,3.1879999999999997,2.5127777777777776
2021-08-20,2021-08-20 09:00:00,3.6125,2.681583333333333
2021-08-20,2021-08-20 09:30:00,3.9159999999999995,2.867766666666666
2021-08-20,2021-08-20 10:00:00,4.074999999999999,3.0424722222222225
2021-08-20,2021-08-20 10:30:00,2.03,3.18997619047619
2021-08-20,2021-08-20 11:00:00,3.955714285714286,3.0449791666666663
2021-08-20,2021-08-20 11:30:00,3.776666666666667,3.1461719576719576
2021-08-20,2021-08-20 12:00:00,2.3400000000000003,3.2092214285714276
2021-08-20,2021-08-20 12:30:00,4.523333333333333,3.130201298701299
2021-08-20,2021-08-20 13:00:00,3.0999999999999996,3.2462956349206347
2021-08-20,2021-08-20 13:30:00,5.516666666666667,3.235042124542124
2021-08-20,2021-08-20 14:00:00,3.622,3.3980153061224487
2021-08-20,2021-08-20 14:30:00,3.1399999999999997,3.412947619047619
2021-08-20,2021-08-20 15:00:00,3.075,3.3958883928571426
2021-08-20,2021-08-20 15:30:00,7.38,3.377012605042016
2021-08-20,2021-08-20 16:00:00,6.14,3.5994007936507932
2021-08-20,2021-08-20 16:30:00,4.095,3.7331165413533833
2021-08-20,2021-08-20 17:00:00,5.286666666666666,3.7512107142857145
2021-08-20,2021-08-20 17:30:00,4.425,3.8243276643990933
2021-08-20,2021-08-20 18:00:00,5.116666666666666,3.8516309523809524
2021-08-20,2021-08-20 18:30:00,5.19,3.9066325051759834
2021-08-20,2021-08-20 19:00:00,4.137142857142857,3.9601061507936506
2021-08-20,2021-08-20 19:30:00,3.513333333333333,3.967187619047619
2021-08-20,2021-08-20 20:00:00,4.193333333333333,3.949731684981685
2021-08-20,2021-08-20 20:30:00,4.598333333333334,3.9587539682539687
2021-08-20,2021-08-20 21:00:00,4.72,3.9815960884353743
2021-08-20,2021-08-20 21:30:00,3.9749999999999996,4.00705829228243
2021-08-20,2021-08-20 22:00:00,5.25,4.005989682539682
2021-08-20,2021-08-20 22:30:00,3.71,4.046119047619048
2021-08-20,2021-08-20 23:00:00,8.39,4.0356153273809525
2021-08-20,2021-08-20 23:30:00,4.97,4.167566378066378
2021-08-20,2021-08-21 00:00:00,5.36,4.191167366946779
2021-08-21,2021-08-21 07:30:00,2.85,2.85
2021-08-21,2021-08-21 08:30:00,3.116,2.85
2021-08-21,2021-08-21 09:00:00,2.85,2.9830000000000005
2021-08-21,2021-08-21 09:30:00,3.132,2.9386666666666668
2021-08-21,2021-08-21 10:00:00,3.386,2.987
2021-08-21,2021-08-21 10:30:00,3.555,3.0667999999999997
2021-08-21,2021-08-21 11:00:00,1.33,3.148166666666667
2021-08-21,2021-08-21 11:30:00,4.044,2.888428571428571
2021-08-21,2021-08-21 12:00:00,2.856,3.0328749999999998
2021-08-21,2021-08-21 12:30:00,4.805,3.0132222222222222
2021-08-21,2021-08-21 13:00:00,2.73,3.1923999999999997
2021-08-21,2021-08-21 13:30:00,5.483333333333333,3.150363636363636
2021-08-21,2021-08-21 14:00:00,4.266666666666667,3.3447777777777774
2021-08-21,2021-08-21 14:30:00,5.18,3.4156923076923076
2021-08-21,2021-08-21 15:30:00,4.764,3.5417142857142854
2021-08-21,2021-08-21 16:00:00,3.0425,3.6231999999999998
2021-08-21,2021-08-21 17:00:00,4.425,3.58690625
2021-08-21,2021-08-21 17:30:00,2.58,3.6362058823529413
2021-08-21,2021-08-21 18:00:00,4.29,3.5775277777777776
2021-08-21,2021-08-21 19:00:00,4.823333333333333,3.615026315789473
2021-08-21,2021-08-21 19:30:00,3.4933333333333336,3.6754416666666665
2021-08-21,2021-08-21 20:00:00,2.47,3.6667698412698413
2021-08-23,2021-08-23 07:00:00,1.48,1.48
2021-08-23,2021-08-23 07:30:00,1.8039999999999998,1.48
2021-08-23,2021-08-23 08:00:00,2.304,1.6419999999999997
2021-08-23,2021-08-23 08:30:00,2.5825,1.862666666666667
2021-08-23,2021-08-23 09:00:00,2.884,2.0426249999999997
2021-08-23,2021-08-23 09:30:00,2.7939999999999996,2.2109
2021-08-23,2021-08-23 10:00:00,2.648,2.308083333333333
2021-08-23,2021-08-23 10:30:00,4.19,2.3566428571428566
2021-08-23,2021-08-23 11:00:00,1.2349999999999999,2.5858125
2021-08-23,2021-08-23 11:30:00,2.705,2.4357222222222226
2021-08-23,2021-08-23 12:00:00,3.86625,2.46265
2021-08-23,2021-08-23 12:30:00,3.1166666666666667,2.59025
2021-08-23,2021-08-23 13:00:00,1.0233333333333332,2.6341180555555557
2021-08-23,2021-08-23 13:30:00,4.27,2.5102115384615384
2021-08-23,2021-08-23 14:00:00,6.45,2.635910714285714
2021-08-23,2021-08-23 14:30:00,4.3,2.8901833333333333
2021-08-23,2021-08-23 15:00:00,4.015,2.978296875
2021-08-23,2021-08-23 15:30:00,6.31,3.039279411764706
2021-08-23,2021-08-23 16:00:00,4.2785714285714285,3.2209861111111113
2021-08-23,2021-08-23 16:30:00,5.615,3.2766484962406017
2021-08-23,2021-08-23 17:00:00,4.5633333333333335,3.393566071428572
2021-08-23,2021-08-23 17:30:00,4.013333333333334,3.449269274376417
2021-08-23,2021-08-23 18:00:00,3.1814285714285715,3.47490854978355
2021-08-23,2021-08-23 18:30:00,3.975,3.462148550724638
2021-08-23,2021-08-23 19:00:00,2.85,3.483517361111111
2021-08-23,2021-08-23 19:30:00,4.515714285714286,3.458176666666667
2021-08-23,2021-08-23 20:00:00,4.56,3.4988511904761905
2021-08-23,2021-08-23 20:30:00,4.285,3.5381529982363316
2021-08-23,2021-08-23 21:00:00,5.52,3.564826105442177
2021-08-23,2021-08-23 21:30:00,8.48,3.632245894909688
2021-08-23,2021-08-23 22:30:00,8.195,3.793837698412698
2021-08-23,2021-08-23 23:30:00,9.096666666666666,3.935810675883257
2021-08-23,2021-08-24 00:00:00,8.76,4.097087425595238
2021-08-23,2021-08-24 00:30:00,8.18,4.238387806637807
2021-08-23,2021-08-24 01:00:00,8.31,4.3543175770308125
2021-08-23,2021-08-24 01:30:00,8.33,4.467337074829931
2021-08-24,2021-08-24 07:00:00,2.04,2.0399999999999996
2021-08-24,2021-08-24 07:30:00,2.4899999999999998,2.0399999999999996
2021-08-24,2021-08-24 08:00:00,2.8316666666666666,2.2649999999999997
2021-08-24,2021-08-24 08:30:00,1.8066666666666666,2.453888888888889
2021-08-24,2021-08-24 09:00:00,2.63,2.2920833333333333
2021-08-24,2021-08-24 09:30:00,2.396,2.3596666666666666
2021-08-24,2021-08-24 10:30:00,2.0166666666666666,2.3657222222222223
2021-08-24,2021-08-24 11:00:00,4.785,2.315857142857143
2021-08-24,2021-08-24 11:30:00,5.945,2.6245
2021-08-24,2021-08-24 12:00:00,2.4219999999999997,2.993444444444444
2021-08-24,2021-08-24 12:30:00,5.55,2.9362999999999997
2021-08-24,2021-08-24 13:00:00,3.01,3.1739090909090915
2021-08-24,2021-08-24 13:30:00,3.33,3.16025
2021-08-24,2021-08-24 14:00:00,5.1575,3.1733076923076924
2021-08-24,2021-08-24 14:30:00,5.1,3.315035714285714
2021-08-24,2021-08-24 15:00:00,6.07,3.4340333333333333
2021-08-24,2021-08-24 15:30:00,4.823333333333333,3.59878125
2021-08-24,2021-08-24 16:00:00,5.366666666666667,3.670813725490196
